,main_body_mid,main_body_uid,发布时间,处理内容,mid,回复数量,点赞数量,原生内容,评论地点,uid,用户昵称,用户主页,用户认证信息,用户描述,用户地理位置,用户性别,用户粉丝数量,用户关注数量,用户全部微博,用户累计评论,用户累计转发,用户累计获赞,用户转评赞
10,5149095938493540,5446651766,2025-03-28 14:45:49,"来看看<img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" /><img alt=""[鲜花]"" title=""[鲜花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/d4/2018new_xianhua_org.png"" />",5149182966631959,0,0,来看看[鲜花][鲜花][鲜花],来自北京,2324350343,重周,https://weibo.com/u/2324350343,设计美学博主,喜欢呈现美好有创意的事物👀,北京 东城区,m,24554,16688,8264,"47,556","4,476","70,187","122,219"
11,5149095938493540,5446651766,2025-03-28 14:33:49,越早接种保护效果越好！,5149179945946787,0,0,越早接种保护效果越好！,来自广东,6626619170,Ma咪妈咪哄,https://weibo.com/u/6626619170,,微博爱我！我爱微博！🤍🖤,江西,f,94,567,6743,75,12,238,325
12,5149095938493540,5446651766,2025-03-28 13:40:24,哎，不是曝出说疫苗掺假吗？,5149166502414447,0,0,哎，不是曝出说疫苗掺假吗？,来自广东,6258312810,被上天偏爱的女孩,https://weibo.com/u/6258312810,,🌸🌺🌹🌷,其他,f,69,266,4918,64,12,113,189
13,5149095938493540,5446651766,2025-03-28 15:14:06,女性的健康真的要时时刻刻注意,5149190083058078,0,0,女性的健康真的要时时刻刻注意,来自上海,2835897684,酱酱牛肉腕子子,https://weibo.com/u/2835897684,,,上海,f,19,545,2386,2,3,9,14
14,5149095938493540,5446651766,2025-03-28 14:38:15,我也觉得不管什么年纪打了疫苗就可以,5149181062420260,0,0,我也觉得不管什么年纪打了疫苗就可以,来自江西,7386931375,意仔拉拉,https://weibo.com/u/7386931375,超话小主持人（天际热门助力推广馆超话）,每天都是新的开始,江西,f,505,3923,40141,781,309,919,"2,009"
15,5149095938493540,5446651766,2025-03-28 14:32:26,#支持一下,5149179597031898,0,0,#支持一下,来自辽宁,1783657284,qazx05,https://weibo.com/u/1783657284,,热爱生活,上海 黄浦区,f,386,3106,46359,445,"12,840",369,"13,654"
16,5149095938493540,5446651766,2025-03-28 14:25:38,接种HPV疫苗是预防宫颈癌最有效的手段之一！,5149177887329656,0,0,接种HPV疫苗是预防宫颈癌最有效的手段之一！,来自广东,6455751683,祺怪的鑫动,https://weibo.com/u/6455751683,,💜祺和鑫心相连💛,江西,f,85,168,5218,84,"1,045",82,"1,211"
17,5149095938493540,5446651766,2025-03-28 14:22:43,看来接种HPV疫苗是很有必要的,5149177156731218,0,0,看来接种HPV疫苗是很有必要的,来自广东,6064690844,紫糖与嘉人下祺,https://weibo.com/u/6064690844,,世界满是流行色，唯有紫色最浪漫。💜💜,江西,f,423,342,9210,"6,078","3,357","10,273","19,708"
18,5149095938493540,5446651766,2025-03-28 14:13:54,女性的健康时刻关注着才行,5149174936895852,0,0,女性的健康时刻关注着才行,来自黑龙江,7571674411,诺你一片情yin,https://weibo.com/u/7571674411,,,黑龙江 齐齐哈尔,f,399,2711,28966,,,,
19,5149095938493540,5446651766,2025-03-28 13:42:53,女性一定要多多关注自己的身体健康,5149167128678020,0,0,女性一定要多多关注自己的身体健康,来自江苏,7574973664,有些瞬间会支持我,https://weibo.com/u/7574973664,,不要赞我 我嫌烦,其他,f,231,3672,3001,18,13,30,61
20,5149095938493540,5446651766,2025-03-28 13:39:27,关爱女性健康！一起了解HPV知识！,5149166263340768,0,0,关爱女性健康！一起了解HPV知识！,来自广东,2450435814,Kenny-小胖,https://weibo.com/u/2450435814,,遇见就是最好的安排！,广东,m,633,2341,25585,,,,
21,5149095938493540,5446651766,2025-03-28 13:39:07,还是很需要的，我都打了久价de a,5149166181025975,0,0,还是很需要的，我都打了久价de a,来自河南,7514408507,想念安默,https://weibo.com/u/7514408507,,,其他,f,232,740,5823,78,33,105,216
22,5149095938493540,5446651766,2025-03-28 23:25:03,"哇 有红包🧧<img alt=""[哇]"" title=""[哇]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/3d/2022_wow_org.png"" />",5149313635452364,0,0,哇 有红包🧧[哇],来自湖北,1339626347,最后一支Dopamine,https://weibo.com/u/1339626347,,走着走着还会迷路吗？,湖北 武汉,f,493,193,11386,"2,913","1,224","1,399","5,536"
23,5149095938493540,5446651766,2025-03-28 13:39:27,感谢您的无私奉献，让大家提高对HPV的认识，早预防早保护，一同守护女性健康！,5149166264650365,0,0,感谢您的无私奉献，让大家提高对HPV的认识，早预防早保护，一同守护女性健康！,来自福建,6420947895,开心的秀袖,https://weibo.com/u/6420947895,,,北京,f,123,1290,4822,32,2,67,101
24,5149095938493540,5446651766,2025-03-28 13:39:03,关注女性健康，尽早接种HPV疫苗，预防宫颈癌！,5149166164247658,0,0,关注女性健康，尽早接种HPV疫苗，预防宫颈癌！,来自福建,5171669106,芳草心134,https://weibo.com/u/5171669106,,,北京 东城区,f,161,1821,3775,43,7,54,104
